sample,cnf-01-run-1,cnf-01-run-2,cnf-01-run-3,cnf-02-run-1,cnf-02-run-2,cnf-02-run-3,cnf-03-run-1,cnf-03-run-2,cnf-03-run-3,cnf-04-run-1,cnf-04-run-2,cnf-04-run-3,cnf-05-run-1,cnf-05-run-2,cnf-05-run-3,cnf-06-run-1,cnf-06-run-2,cnf-06-run-3,cnf-07-run-1,cnf-07-run-2,cnf-07-run-3,cnf-08-run-1,cnf-08-run-2,cnf-08-run-3,cnf-09-run-1,cnf-09-run-2,cnf-09-run-3
HG04060,False,False,True,True,False,False,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,False,True,False,True
HG04061,False,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,False
HG04062,False,False,True,False,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False
HG04063,False,False,False,True,True,True,True,False,True,False,True,False,True,False,False,True,True,True,True,False,False,True,True,False,True,True,True
HG04070,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True
HG04075,True,True,True,False,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,False,False,False,True,False,True,True,True
HG04076,False,False,False,False,True,False,True,False,True,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True
HG04080,False,True,True,True,False,True,True,False,False,True,True,False,True,True,True,True,True,False,True,False,False,False,True,False,True,False,True
HG04090,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,False,True,False,False,False,False,False,True,True
HG04093,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,True,True
HG04094,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True
HG04096,True,True,True,False,False,True,False,False,False,True,False,True,True,True,True,False,False,False,True,False,True,False,True,False,True,True,True
HG04098,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True
HG04099,False,True,True,False,True,True,True,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True
HG04100,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,True
HG04106,True,True,True,False,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,False,True,True
HG04107,False,True,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True
HG04118,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False
HG04131,False,False,False,False,True,True,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,True,True,False
HG04134,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False
HG04140,False,False,True,False,False,False,False,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,True,False
HG04141,False,True,True,True,True,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
HG04144,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False
HG04146,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,True,False
HG04152,False,True,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,True
HG04153,False,False,True,True,True,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False
HG04155,True,True,False,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False
HG04156,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,False,True,True,False,True,True,True,False,True,True,True
HG04158,False,False,False,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,False,False,True,True,True,True,False,True,True
HG04159,False,True,False,False,False,True,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True
HG04161,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False
HG04162,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,True,False,False
HG04164,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
HG04171,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,True,False,False
HG04173,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False
HG04176,False,False,True,True,False,False,True,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False
HG04177,False,True,False,False,True,True,False,False,False,False,True,False,True,True,True,False,True,True,True,False,True,True,False,False,True,True,False
HG04180,False,False,False,True,False,False,False,True,True,False,True,True,True,False,False,True,False,True,True,False,True,False,False,True,True,True,False
HG04182,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False
HG04183,False,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,False,True,True,False,False,True,False,False,True,True
HG04185,False,True,False,True,False,True,True,True,False,True,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,True,False
HG04186,True,True,False,True,False,False,True,True,False,True,True,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True
HG04188,False,True,False,True,True,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True
HG04189,True,False,False,False,True,True,False,True,False,True,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False
HG04194,False,False,False,True,True,False,False,True,True,True,False,True,True,False,True,True,True,False,False,False,False,True,False,True,True,False,False
HG04195,True,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,True,True,False,False
HG04198,False,False,True,True,True,True,True,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,False,False,True,True
HG04200,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,True,False,True,True,True,False
HG04202,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False
HG04206,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,True,True,False,True,True,False,True,True,True,True,True,False
HG04209,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,False,True,False,False,True,True,False,False,True,True,True
HG04210,False,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,True,True,True,True,True,True
HG04211,True,False,True,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True
HG04212,False,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False
HG04214,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False,True,True,True,True,False,False,True,True,False,True,True,False
HG04216,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,True,True,True
HG04219,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False
HG04222,False,True,True,False,True,True,True,True,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,True,False,False,True
